Consist,Form,Opponent,Venue,Runs
2.487,0.577,0.968,1.742,1
2.455,0.577,1.014,0.88,1
2.455,0.577,1.171,1.893,1
2.455,0.577,1.171,2.168,1
2.455,0.577,1.171,1.893,1
2.455,0.577,1.25,1.742,1
2.455,0.577,1.217,1.742,1
2.455,0.577,0.958,2.319,1
2.455,0.577,1.047,2.319,1
2.455,0.577,1.217,3.277,1
2.455,0.577,1.217,2.425,1
2.455,0.577,1.217,2.778,1
2.455,0.577,1.093,2.168,1
2.711,0.577,1.093,1.893,1
2.711,0.577,1.093,1.821,1
2.711,0.577,1.093,1.031,1
2.711,0.577,1.093,1.215,1
2.711,0.577,0.958,2.123,1
2.767,0.577,0.834,1.943,1
2.767,0.577,1.014,1.49,1
2.767,0.577,0.935,2.09,1
2.767,0.577,1.093,2.09,1
2.767,0.577,1.093,2.218,1
2.767,0.577,1.093,1.713,1
2.767,0.577,1.171,0.88,1
0.834,0.577,0.834,0.834,1
0.834,0.577,0.834,0.913,1
1.411,0.577,0.834,1.49,1
0.985,0.577,0.834,0.834,1
1.411,0.577,0.834,1.411,1
1.562,0.577,0.834,1.438,1
1.618,0.577,0.913,1.837,1
1.618,0.577,0.913,1.411,1
1.618,0.577,0.913,1.26,1
1.618,0.577,0.913,1.339,1
1.618,0.577,0.834,1.49,1
1.618,0.577,0.834,0.985,1
0.768,0.577,0.834,0.88,1
0.768,0.577,0.834,0.834,1
0.768,0.577,0.834,0.834,1
0.768,0.577,0.88,0.834,1
0.768,0.577,0.88,0.834,1
0.768,0.577,0.88,0.834,1
0.735,0.577,0.88,0.834,1
0.735,0.577,0.834,0.88,1
0.735,0.577,0.88,0.88,1
0.735,0.577,0.913,0.88,1
0.735,0.577,0.834,0.834,1
0.854,0.577,0.88,1.484,1
0.854,0.577,0.88,0.88,1
0.854,0.577,0.834,0.834,1
0.854,0.577,0.88,0.834,1
0.854,0.577,0.88,1.136,1
0.703,0.577,0.88,0.913,1
0.703,0.577,0.834,0.88,1
0.703,0.577,0.88,0.88,1
0.67,0.577,0.88,0.88,1
0.67,0.577,0.88,0.834,1
0.67,0.577,0.834,0.88,1
0.67,0.577,0.88,1.031,1
0.67,0.577,0.88,0.834,1
0.67,0.577,0.88,0.88,1
0.67,0.577,0.88,0.88,1
0.821,0.577,0.88,1.562,1
0.821,0.577,0.958,0.88,1
0.821,0.577,0.958,1.031,1
0.821,0.577,0.88,0.834,1
0.821,0.577,0.88,0.913,1
0.821,0.577,0.958,1.438,1
0.821,0.577,0.958,0.834,1
0.821,0.577,0.926,0.88,1
0.821,0.577,0.926,1.562,1
0.821,0.577,0.926,0.88,1
0.821,0.577,0.926,1.031,1
0.821,0.577,0.926,1.484,1
0.821,0.577,0.926,0.834,1
0.821,0.577,0.926,1.182,1
0.821,0.577,0.926,1.182,1
0.821,0.577,0.834,1.333,1
0.821,0.577,1.004,1.333,1
0.821,0.577,0.88,0.88,1
1.228,0.577,0.926,1.484,1
1.228,0.577,0.926,1.484,1
1.228,0.577,0.926,1.411,1
1.228,0.577,0.926,1.109,1
1.228,0.577,0.834,1.136,1
1.228,0.577,0.913,1.215,1
1.228,0.577,0.913,1.562,1
1.228,0.577,0.88,1.53,1
1.228,0.577,0.926,1.608,1
1.228,0.577,0.926,0.834,1
1.228,0.577,1.004,0.834,1
1.228,0.577,0.88,0.88,1
1.228,0.577,0.88,1.182,1
1.228,0.577,0.88,1.379,1
1.228,0.577,0.958,1.228,1
1.228,0.577,0.958,0.926,1
1.228,0.577,0.958,0.834,1
1.228,0.577,0.958,0.834,1
1.228,0.577,0.88,1.864,1
1.228,0.577,0.88,1.136,1
1.228,0.577,0.88,1.26,1
1.228,0.577,0.88,0.985,1
1.228,0.577,0.958,0.834,1
1.228,0.577,0.958,1.004,1
1.228,0.577,0.958,0.834,1
1.228,0.577,0.958,0.834,1
1.228,0.577,0.958,0.834,1
1.228,0.577,1.004,0.834,1
1.228,0.577,1.004,0.985,1
1.228,0.577,0.88,0.834,1
1.228,0.577,1.004,0.834,1
1.228,0.577,0.834,1.031,1
1.228,0.577,1.004,0.88,1
1.228,0.577,0.913,0.834,1
1.228,0.577,0.88,0.88,1
1.228,0.577,1.004,1.215,1
1.228,0.577,1.004,1.031,1
1.228,0.577,0.972,1.031,1
1.228,0.577,0.972,1.031,1
1.228,0.577,1.05,1.004,1
1.228,0.577,1.004,1.182,1
1.228,0.577,0.972,1.26,1
1.228,0.577,0.972,0.834,1
1.228,0.577,0.834,1.109,1
1.485,0.577,0.958,1.004,1
1.485,0.577,0.958,1.004,1
1.485,0.577,0.972,1.53,1
1.485,0.577,1.05,1.91,1
1.485,0.577,1.05,1.91,1
1.485,0.577,1.05,1.031,1
1.485,0.577,1.096,0.88,1
1.485,0.577,1.096,1.26,1
1.485,0.577,0.972,0.834,1
1.485,0.577,1.05,1.864,1
1.485,0.577,1.05,1.26,1
1.485,0.577,0.958,1.438,1
1.485,0.577,0.958,0.88,1
1.485,0.577,1.096,1.077,1
1.485,0.577,1.096,1.004,1
1.485,0.577,1.096,1.083,1
1.485,0.577,1.096,0.834,1
1.485,0.577,0.88,1.366,1
1.485,0.577,1.05,1.608,1
1.485,0.577,1.05,1.608,1
1.485,0.577,1.096,1.608,1
1.742,0.577,1.004,1.26,1
1.742,0.577,1.05,1.608,1
1.742,0.577,0.88,0.834,1
1.742,0.577,0.958,0.913,1
1.742,0.577,1.037,1.517,1
1.742,0.577,1.037,0.834,1
1.405,0.577,0.834,1.438,1
1.103,0.577,0.913,0.834,1
0.801,0.577,0.834,0.88,1
0.801,0.577,0.834,1.064,1
0.801,0.577,0.834,0.834,1
1.254,0.577,0.88,2.29,1
1.405,0.577,0.88,1.943,1
1.405,0.577,0.88,1.943,1
1.405,0.577,0.834,0.834,1
1.372,0.577,0.88,0.985,1
1.372,0.577,0.88,0.834,1
1.221,0.577,0.88,0.834,1
1.221,0.577,0.834,0.834,1
1.221,0.577,0.88,0.834,1
1.221,0.577,0.834,0.88,1
1.221,0.577,0.834,0.88,1
1.188,0.577,0.88,0.985,1
1.188,0.577,0.88,0.834,1
1.188,0.577,0.88,0.88,1
1.188,0.577,0.88,1.864,1
1.188,0.577,0.88,0.834,1
1.188,0.577,0.834,0.834,1
1.037,0.577,0.834,0.88,1
1.037,0.577,0.88,0.88,1
1.005,0.577,0.958,1.26,1
1.156,0.577,0.958,0.834,1
1.156,0.577,0.958,1.864,1
1.156,0.577,0.88,1.366,1
1.005,0.577,0.958,0.88,1
1.005,0.577,0.958,0.88,1
1.156,0.577,0.958,1.484,1
1.156,0.577,0.958,1.484,1
1.005,0.577,0.958,0.88,1
1.005,0.577,0.958,1.943,1
0.972,0.577,0.88,1.333,1
0.972,0.577,0.88,0.834,1
0.972,0.577,0.88,0.88,1
0.972,0.577,0.88,1.943,1
0.972,0.577,0.88,2.021,1
0.972,0.577,0.958,1.031,1
0.972,0.577,0.958,1.031,1
0.972,0.577,0.88,1.438,1
0.972,0.577,1.004,0.834,1
1.435,0.577,0.834,1.484,1
1.284,0.577,1.037,0.834,1
1.284,0.577,0.913,1.517,1
1.284,0.577,0.88,1.333,1
1.284,0.577,0.88,0.88,1
1.435,0.577,0.935,1.618,1
1.435,0.577,0.935,0.834,1
1.435,0.577,0.935,0.88,1
1.435,0.577,1.014,1.484,1
1.435,0.577,1.014,0.834,1
1.435,0.577,0.981,0.88,1
1.435,0.577,0.981,0.88,1
1.435,0.577,0.913,1.457,1
1.435,0.577,0.88,1.031,1
1.435,0.577,0.88,2.021,1
1.435,0.577,0.958,1.136,1
1.435,0.577,0.958,1.182,1
1.435,0.577,0.958,0.834,1
1.435,0.577,0.958,1.438,1
1.435,0.577,0.958,1.562,1
1.435,0.577,1.004,1.26,1
1.435,0.577,1.004,1.26,1
1.435,0.577,1.004,1.109,1
1.435,0.577,0.88,2.851,1
1.435,0.577,0.958,1.333,1
1.435,0.577,1.004,0.88,1
1.435,0.577,0.958,1.333,1
0.801,0.577,0.834,0.834,1
0.801,0.577,0.834,0.834,1
0.801,0.577,0.88,0.834,1
0.768,0.577,0.834,0.834,1
0.768,0.577,0.913,0.834,1
0.768,0.577,0.88,1.438,1
0.768,0.577,0.88,0.834,1
0.919,0.577,0.88,1.438,1
0.919,0.577,0.88,0.834,1
0.919,0.577,0.88,0.834,1
0.886,0.577,0.88,0.834,1
0.886,0.577,0.88,0.834,1
0.886,0.577,0.88,0.834,1
0.735,0.577,0.88,0.88,1
0.735,0.577,0.88,0.834,1
0.854,0.577,0.88,1.182,1
1.005,0.577,0.88,1.484,1
1.005,0.577,0.926,1.484,1
1.005,0.577,0.834,1.562,1
1.005,0.577,0.958,1.562,1
1.005,0.577,0.88,1.517,1
1.005,0.577,0.88,0.834,1
1.005,0.577,0.88,0.834,1
0.972,0.577,0.88,0.88,1
0.972,0.577,0.88,1.484,1
0.972,0.577,0.926,0.834,1
0.821,0.577,0.926,1.228,1
0.821,0.577,0.926,1.228,1
0.972,0.577,0.926,1.228,1
0.972,0.577,0.958,1.306,1
0.972,0.577,0.926,1.306,1
0.972,0.577,0.958,1.306,1
0.972,0.577,0.958,1.306,1
0.972,0.577,0.926,1.333,1
0.972,0.577,0.926,1.484,1
0.972,0.577,1.004,0.834,1
0.972,0.577,0.926,0.834,1
0.972,0.577,0.926,1.333,1
0.972,0.577,1.004,0.834,1
0.972,0.577,1.004,0.88,1
0.972,0.577,0.972,0.834,1
0.972,0.577,0.88,1.26,1
0.972,0.577,0.88,0.834,1
0.972,0.577,0.88,0.834,1
0.972,0.577,1.004,0.88,1
0.972,0.577,0.926,1.484,1
1.228,0.577,1.004,1.484,1
1.228,0.577,0.926,1.484,1
1.228,0.577,1.004,1.031,1
1.228,0.577,0.88,1.438,1
1.228,0.577,0.958,0.834,1
1.228,0.577,0.926,0.834,1
1.228,0.577,1.004,0.88,1
1.228,0.577,0.926,0.88,1
1.228,0.577,0.926,1.608,1
1.228,0.577,1.05,0.834,1
1.228,0.577,0.88,0.834,1
1.228,0.577,1.05,0.88,1
1.228,0.577,0.88,2.29,1
1.228,0.577,1.05,0.834,1
1.228,0.577,1.129,0.985,1
1.228,0.577,1.129,1.064,1
1.228,0.577,1.129,0.834,1
1.228,0.577,1.129,0.834,1
1.228,0.577,1.129,1.654,1
1.228,0.577,1.129,1.654,1
1.228,0.577,0.88,1.333,1
1.228,0.577,0.88,0.88,1
1.228,0.577,0.926,0.834,1
1.228,0.577,0.926,0.88,1
1.228,0.577,0.926,1.517,1
1.228,0.577,1.004,0.88,1
1.228,0.577,1.004,0.834,1
1.228,0.577,1.05,0.834,1
1.228,0.577,1.05,0.88,1
1.228,0.577,1.017,1.438,1
1.228,0.577,1.017,1.517,1
1.228,0.577,1.017,1.484,1
1.228,0.577,1.004,0.88,1
1.228,0.577,1.096,0.88,1
1.228,0.577,1.004,0.88,1
1.228,0.577,0.88,1.411,1
1.228,0.577,0.88,0.88,1
1.228,0.577,1.004,0.88,1
1.228,0.577,0.958,0.88,1
1.228,0.577,1.004,1.484,1
1.228,0.577,1.096,0.88,1
1.228,0.577,1.096,1.943,1
1.228,0.577,0.926,1.792,1
1.485,0.577,1.004,0.834,1
1.485,0.577,0.926,0.88,1
1.485,0.577,1.004,0.88,1
1.485,0.577,0.926,1.484,1
1.485,0.577,0.926,1.641,1
1.485,0.577,1.096,1.654,1
1.485,0.577,1.096,1.733,1
1.485,0.577,1.096,1.733,1
1.485,0.577,1.096,1.733,1
1.485,0.577,0.972,0.88,1
1.485,0.577,1.05,0.913,1
1.485,0.577,1.05,1.484,1
1.485,0.577,1.05,0.88,1
1.485,0.577,0.834,1.517,1
1.485,0.577,0.834,1.562,1
1.485,0.577,1.004,1.379,1
1.485,0.577,0.958,1.379,1
1.485,0.577,1.05,1.562,1
1.485,0.577,0.958,0.834,1
1.485,0.577,1.096,0.834,1
1.485,0.577,1.096,0.88,1
1.485,0.577,0.958,0.88,1
1.485,0.577,1.096,0.88,1
1.485,0.577,1.004,1.733,1
1.485,0.577,1.004,1.733,1
1.742,0.577,1.004,1.7,1
1.742,0.577,1.004,1.7,1
1.742,0.577,0.958,0.88,1
1.742,0.577,0.926,0.834,1
1.742,0.577,0.926,0.913,1
1.742,0.577,1.004,1.136,1
1.742,0.577,1.004,1.215,1
1.742,0.577,1.004,0.88,1
1.742,0.577,1.083,0.88,1
1.742,0.577,1.083,1.182,1
1.742,0.577,1.063,2.369,1
1.742,0.577,1.004,1.792,1
1.742,0.577,1.063,1.549,1
1.742,0.577,1.05,1.549,1
1.742,0.577,1.063,1.549,1
1.742,0.577,1.096,1.549,1
1.742,0.577,1.096,1.549,1
1.742,0.577,1.096,1.484,1
1.742,0.577,1.096,0.88,1
1.742,0.577,1.004,1.333,1
1.742,0.577,1.096,1.333,1
1.742,0.577,1.096,1.26,1
1.742,0.577,1.083,0.88,1
1.742,0.577,1.096,1.26,1
1.998,0.577,1.096,1.182,1
1.998,0.577,1.063,1.549,1
1.998,0.577,0.88,1.549,1
1.998,0.577,1.063,1.549,1
1.998,0.577,0.958,1.549,1
1.998,0.577,1.063,1.549,1
1.998,0.577,1.083,0.88,1
1.998,0.577,1.05,1.379,1
1.998,0.577,1.05,1.562,1
1.998,0.577,1.083,1.53,1
1.998,0.577,1.096,1.53,1
1.998,0.577,1.063,1.608,1
1.998,0.577,1.096,1.549,1
1.998,0.577,0.958,0.88,1
1.998,0.577,0.958,0.88,1
1.998,0.577,1.063,1.438,1
1.998,0.577,1.083,0.88,1
1.998,0.577,1.063,1.562,1
1.998,0.577,1.083,1.182,1
1.998,0.577,0.926,0.88,1
1.998,0.577,0.834,1.411,1
1.998,0.577,1.096,1.26,1
1.998,0.577,1.063,1.26,1
1.998,0.577,1.083,1.333,1
1.998,0.577,1.129,1.333,1
1.998,0.577,1.083,1.182,1
1.998,0.577,1.129,1.484,1
1.998,0.577,1.129,1.484,1
1.998,0.577,1.083,1.687,1
1.998,0.577,1.129,1.549,1
1.998,0.577,1.083,1.516,1
1.998,0.577,1.129,1.516,1
1.998,0.577,1.162,1.365,1
1.998,0.577,1.162,1.365,1
1.998,0.577,0.926,0.834,1
1.998,0.577,1.063,0.913,1
1.998,0.577,1.004,0.834,1
1.998,0.577,1.063,1.182,1
1.998,0.577,1.063,0.834,1
1.998,0.577,1.063,0.88,1
1.998,0.577,1.063,1.686,1
1.998,0.577,1.129,1.333,1
1.998,0.577,1.096,0.834,1
1.998,0.577,1.129,0.88,1
1.998,0.577,1.129,1.182,1
1.998,0.577,0.926,1.379,1
1.998,0.577,1.063,0.88,1
1.998,0.577,1.063,1.306,1
1.998,0.577,1.063,1.438,1
1.998,0.577,1.063,0.88,1
1.998,0.577,1.063,0.88,1
1.998,0.577,1.063,1.365,1
1.998,0.577,1.063,1.365,1
1.998,0.577,1.063,1.516,1
1.998,0.577,1.063,1.516,1
1.998,0.577,1.063,1.516,1
1.998,0.577,1.004,0.913,1
1.998,0.577,1.162,1.864,1
1.998,0.577,1.004,1.484,1
1.998,0.577,1.004,0.834,1
1.998,0.577,1.162,0.88,1
1.998,0.577,1.162,0.88,1
1.998,0.577,1.063,1.365,1
1.998,0.577,1.004,1.622,1
1.998,0.577,1.004,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,0.913,0.834,1
1.998,0.577,0.913,0.834,1
1.998,0.577,0.88,0.88,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.622,1
1.998,0.577,1.063,1.457,1
1.998,0.577,1.063,0.926,1
1.998,0.577,1.063,1.608,1
1.998,0.577,1.129,1.438,1
1.998,0.577,1.129,1.215,1
1.998,0.577,1.129,1.333,1
1.998,0.577,1.129,0.834,1
1.998,0.577,1.063,0.913,1
1.998,0.577,1.32,1.182,1
1.998,0.577,1.129,0.88,1
1.998,0.577,0.88,1.792,1
1.998,0.577,1.129,1.333,1
1.998,0.577,0.88,1.411,1
1.998,0.577,1.129,1.26,1
1.998,0.577,1.129,1.26,1
1.998,0.577,1.32,1.182,1
1.998,0.577,0.88,0.88,1
1.998,0.577,1.004,0.834,1
1.998,0.577,0.972,0.88,1
1.998,0.577,1.05,0.88,1
1.998,0.577,1.129,1.26,1
1.998,0.577,1.129,0.88,1
1.998,0.577,1.129,1.182,1
1.998,0.577,1.129,1.366,1
1.998,0.577,1.129,1.182,1
1.998,0.577,1.129,1.641,1
1.998,0.577,0.834,1.484,1
1.998,0.577,1.004,1.182,1
1.998,0.577,0.88,1.366,1
1.998,0.577,1.129,1.517,1
1.998,0.577,1.05,0.88,1
1.438,0.577,0.834,1.438,1
1.287,0.577,0.913,1.287,1
1.287,0.577,0.834,1.517,1
1.254,0.577,0.834,1.438,1
1.254,0.577,0.913,0.834,1
1.254,0.577,0.88,1.333,1
1.103,0.577,0.834,0.834,1
1.103,0.577,0.913,1.49,1
1.103,0.577,0.913,1.064,1
1.26,0.577,0.913,1.339,1
1.26,0.577,0.834,1.837,1
1.26,0.577,0.913,0.834,1
2.493,0.577,0.913,1.411,1
2.549,0.577,0.968,2.549,1
2.975,0.577,1.047,1.411,1
2.975,0.577,1.047,0.834,1
2.975,0.577,1.126,1.136,1
2.975,0.577,0.834,2.975,1
2.975,0.577,0.968,2.627,1
2.975,0.577,0.834,1.686,1
2.975,0.577,1.047,1.765,1
2.975,0.577,1.047,0.834,1
2.975,0.577,0.834,1.339,1
2.975,0.577,1.047,2.067,1
2.516,0.577,0.913,2.549,1
2.516,0.577,0.913,2.627,1
2.516,0.577,0.913,1.713,1
2.516,0.577,0.913,1.641,1
2.828,0.577,0.913,1.26,1
2.828,0.577,1.047,2.123,1
2.828,0.577,1.047,2.975,1
2.828,0.577,1.047,2.942,1
2.828,0.577,1.047,0.834,1
0.952,0.577,0.834,1.411,1
0.952,0.577,0.88,0.834,1
0.952,0.577,0.88,0.88,1
0.952,0.577,0.88,0.88,1
0.952,0.577,0.834,0.834,1
0.919,0.577,0.88,0.985,1
0.919,0.577,0.88,0.834,1
0.919,0.577,0.88,0.88,1
1.07,0.577,0.88,1.136,1
1.07,0.577,0.88,0.88,1
1.221,0.577,0.88,1.484,1
1.221,0.577,0.88,1.136,1
1.221,0.577,0.88,0.834,1
2.139,0.577,0.913,1.411,1
1.988,0.577,0.834,0.834,1
1.955,0.577,0.913,1.883,1
1.955,0.577,0.913,1.883,1
1.955,0.577,0.834,0.985,1
1.804,0.577,0.834,1.26,1
1.378,0.577,0.913,0.834,1
1.378,0.577,0.913,1.686,1
1.378,0.577,0.913,1.765,1
1.86,0.577,0.913,0.834,1
1.86,0.577,0.991,0.834,1
1.86,0.577,0.88,1.536,1
1.434,0.577,1.047,1.536,1
1.434,0.577,0.834,1.438,1
1.434,0.577,0.834,1.562,1
1.434,0.577,0.913,1.26,1
1.434,0.577,0.913,2.139,1
1.434,0.577,0.913,2.067,1
1.434,0.577,1.047,1.614,1
1.132,0.577,0.913,1.765,1
1.585,0.577,1.047,1.821,1
1.585,0.577,1.047,1.821,1
1.434,0.577,0.834,1.837,1
2.011,0.577,0.913,1.9,1
2.011,0.577,0.991,1.749,1
2.011,0.577,0.991,1.749,1
2.011,0.577,1.126,1.749,1
2.011,0.577,1.014,1.215,1
2.011,0.577,0.88,1.411,1
2.268,0.577,1.014,0.834,1
2.323,0.577,1.126,2.7,1
2.323,0.577,0.991,2.274,1
2.29,0.577,1.014,1.765,1
2.29,0.577,1.014,2.09,1
2.29,0.577,0.958,1.26,1
2.29,0.577,0.958,1.713,1
2.29,0.577,1.037,0.834,1
2.29,0.577,1.037,1.988,1
2.29,0.577,1.014,1.562,1
2.29,0.577,0.913,2.549,1
2.29,0.577,1.014,1.49,1
2.258,0.577,0.968,0.985,1
2.258,0.577,1.047,3.126,1
2.258,0.577,1.093,1.641,1
2.258,0.577,1.171,0.913,1
2.258,0.577,1.171,2.975,1
2.258,0.577,1.171,2.398,1
2.258,0.577,0.958,1.864,1
2.514,0.577,0.958,2.146,1
2.514,0.577,1.047,1.333,1
2.593,0.577,1.204,2.549,1
2.593,0.577,0.958,2.123,1
2.593,0.577,1.047,2.201,1
2.593,0.577,0.958,0.834,1
2.649,0.577,1.093,0.834,1
2.649,0.577,1.037,1.438,1
2.649,0.577,1.037,1.287,1
2.649,0.577,1.037,2.29,1
2.649,0.577,0.991,1.339,1
2.649,0.577,1.014,1.748,1
2.649,0.577,1.014,2.319,1
2.616,0.577,1.093,2.201,1
2.616,0.577,1.093,2.168,1
2.616,0.577,1.116,2.7,1
2.872,0.577,1.171,2.201,1
2.872,0.577,1.171,2.425,1
2.872,0.577,1.25,2.201,1
2.872,0.577,1.25,2.549,1
2.872,0.577,1.093,1.792,1
2.872,0.577,1.25,0.985,1
2.872,0.577,1.093,0.834,1
2.872,0.577,1.171,0.913,1
2.872,0.577,1.07,1.339,1
2.872,0.577,1.171,2.218,1
2.872,0.577,1.25,1.641,1
2.872,0.577,1.25,1.972,1
2.872,0.577,1.25,1.641,1
2.872,0.577,1.07,1.136,1
2.872,0.577,0.834,1.064,1
3.129,0.577,1.25,2.431,1
3.129,0.577,1.25,1.339,1
3.129,0.577,1.25,2.369,1
3.185,0.577,1.093,2.667,1
3.185,0.577,1.126,2.28,1
3.185,0.577,1.126,1.49,1
3.23,0.577,1.25,3.251,1
3.23,0.577,1.25,3.329,1
3.23,0.577,1.25,2.28,1
3.23,0.577,1.093,1.26,1
3.23,0.577,1.093,2.595,1
3.23,0.577,1.25,2.201,1
3.23,0.577,1.25,2.05,1
3.23,0.577,1.217,2.067,1
3.23,0.577,1.171,2.067,1
3.23,0.577,1.093,1.641,1
3.23,0.577,1.093,2.595,1
3.23,0.577,1.093,2.595,1
3.23,0.577,1.093,2.247,1
3.23,0.577,1.171,1.26,1
3.23,0.577,1.25,1.064,1
3.23,0.577,1.25,0.913,1
3.23,0.577,1.25,2.673,1
3.23,0.577,1.25,1.49,1
3.23,0.577,1.25,1.939,1
3.23,0.577,1.171,1.988,1
3.23,0.577,1.171,0.834,1
3.23,0.577,1.171,1.411,1
3.23,0.577,1.171,2.139,1
3.23,0.577,1.25,1.562,1
3.286,0.577,0.834,2.706,1
3.286,0.577,1.25,0.834,1
3.286,0.577,1.171,0.88,1
3.286,0.577,1.217,2.493,1
3.286,0.577,0.88,1.438,1
3.286,0.577,1.25,2.405,1
3.286,0.577,1.171,2.336,1
3.286,0.577,1.139,2.247,1
3.286,0.577,1.139,2.326,1
3.286,0.577,1.171,2.264,1
3.286,0.577,1.25,2.113,1
3.286,0.577,1.171,2.319,1
3.286,0.577,1.25,0.88,1
3.286,0.577,1.25,0.88,1
3.286,0.577,1.25,2.706,1
3.286,0.577,1.25,2.673,1
3.286,0.577,1.217,0.88,1
3.286,0.577,1.217,2.218,1
3.286,0.577,1.25,1.641,1
3.286,0.577,1.25,2.549,1
3.286,0.577,1.25,2.123,1
3.286,0.577,1.217,2.168,1
3.286,0.577,1.217,2.405,1
3.286,0.577,1.217,2.752,1
3.286,0.577,1.217,1.49,1
3.286,0.577,1.217,2.067,1
3.286,0.577,1.217,0.913,1
3.286,0.577,1.171,0.834,1
3.286,0.577,1.139,2.752,1
0.801,0.577,0.88,0.834,1
0.801,0.577,0.834,0.834,1
0.801,0.577,0.88,0.834,1
0.801,0.577,0.88,0.834,1
1.103,0.577,0.88,1.864,1
1.103,0.577,0.834,0.88,1
1.07,0.577,0.88,1.031,1
1.07,0.577,0.834,1.031,1
1.07,0.577,0.834,0.834,1
1.07,0.577,0.88,0.88,1
1.07,0.577,0.834,0.88,1
1.07,0.577,0.834,0.913,1
1.037,0.577,0.88,0.834,1
1.037,0.577,0.88,0.985,1
1.037,0.577,0.88,0.88,1
1.103,0.577,0.88,1.136,1
1.103,0.577,0.834,0.834,1
1.103,0.577,0.834,0.88,1
1.103,0.577,0.834,0.88,1
1.103,0.577,0.834,0.88,1
1.07,0.577,0.88,0.834,1
1.07,0.577,0.88,0.88,1
1.07,0.577,0.88,0.88,1
1.07,0.577,0.88,0.88,1
1.07,0.577,0.88,0.834,1
1.037,0.577,0.88,0.834,1
1.037,0.577,0.88,1.136,1
1.037,0.577,0.958,0.834,1
1.037,0.577,0.926,0.834,1
1.037,0.577,0.834,0.834,1
1.037,0.577,0.88,1.287,1
1.037,0.577,0.88,0.834,1
1.156,0.577,0.88,2.139,1
1.156,0.577,0.834,1.366,1
1.156,0.577,0.88,1.484,1
1.156,0.577,0.88,1.484,1
1.156,0.577,0.88,0.88,1
1.156,0.577,0.88,0.926,1
1.156,0.577,0.88,1.228,1
1.156,0.577,0.926,1.215,1
1.156,0.577,0.926,0.88,1
1.156,0.577,0.926,1.438,1
1.156,0.577,1.004,0.926,1
1.156,0.577,0.958,0.926,1
1.123,0.577,0.88,0.926,1
1.123,0.577,1.004,1.438,1
1.123,0.577,0.88,1.215,1
1.123,0.577,0.88,1.215,1
1.123,0.577,0.88,1.215,1
1.123,0.577,0.958,0.834,1
1.123,0.577,0.926,1.438,1
1.123,0.577,0.926,1.438,1
1.123,0.577,0.926,0.834,1
1.274,0.577,1.004,1.864,1
1.274,0.577,0.88,1.004,1
1.274,0.577,0.88,1.155,1
1.274,0.577,1.004,1.155,1
1.274,0.577,0.958,1.864,1
1.274,0.577,0.958,0.834,1
1.274,0.577,0.958,0.834,1
1.274,0.577,0.958,1.864,1
1.274,0.577,0.958,1.484,1
1.53,0.577,1.004,1.333,1
1.53,0.577,0.958,0.88,1
1.53,0.577,0.88,1.484,1
1.53,0.577,1.004,1.484,1
1.53,0.577,1.004,1.333,1
1.53,0.577,1.004,1.562,1
1.53,0.577,1.083,0.834,1
1.379,0.577,0.958,1.333,1
1.379,0.577,1.083,1.123,1
1.379,0.577,1.004,1.123,1
1.379,0.577,1.083,1.201,1
1.379,0.577,0.958,1.287,1
1.379,0.577,0.88,0.834,1
1.379,0.577,1.004,1.215,1
1.379,0.577,1.083,1.287,1
1.379,0.577,0.958,1.366,1
1.379,0.577,1.083,1.864,1
1.379,0.577,1.162,1.215,1
1.379,0.577,0.958,1.293,1
1.379,0.577,1.162,1.438,1
1.379,0.577,0.958,1.215,1
1.379,0.577,0.958,1.484,1
1.379,0.577,1.162,1.201,1
1.379,0.577,1.083,1.215,1
1.379,0.577,1.004,2.369,1
1.379,0.577,1.129,1.517,1
1.379,0.577,1.083,1.182,1
1.379,0.577,1.083,1.333,1
1.379,0.577,1.083,1.411,1
1.379,0.577,1.037,1.293,1
1.379,0.577,1.037,1.411,1
1.379,0.577,1.037,1.215,1
1.379,0.577,1.037,1.366,1
1.586,0.577,1.083,1.503,1
1.586,0.577,0.88,1.503,1
1.586,0.577,1.004,1.582,1
1.586,0.577,1.083,1.582,1
1.843,0.577,1.129,1.582,1
1.843,0.577,1.162,1.582,1
1.843,0.577,1.129,1.582,1
1.843,0.577,1.162,1.582,1
1.843,0.577,1.162,1.582,1
1.843,0.577,1.129,1.26,1
1.843,0.577,1.129,1.411,1
1.843,0.577,1.129,1.759,1
1.843,0.577,1.083,0.834,1
1.843,0.577,1.083,1.379,1
1.843,0.577,1.083,1.943,1
1.843,0.577,1.083,1.517,1
1.843,0.577,1.162,1.864,1
1.843,0.577,1.129,2.044,1
1.843,0.577,0.834,1.484,1
1.843,0.577,1.004,1.792,1
1.843,0.577,1.162,2.369,1
1.843,0.577,0.834,1.366,1
1.843,0.577,1.171,1.26,1
1.843,0.577,1.162,1.26,1
1.843,0.577,0.958,0.834,1
1.843,0.577,0.958,1.517,1
1.692,0.577,1.083,1.031,1
1.948,0.577,1.083,2.067,1
